,상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대00~06매출건수,시간대06~11매출건수,시간대11~14매출건수,시간대14~17매출건수,시간대17~21매출건수,시간대21~24매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대00~06매출금액,시간대06~11매출금액,시간대11~14매출금액,시간대14~17매출금액,시간대17~21매출금액,시간대21~24매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대00~06생활인구수,시간대06~11생활인구수,시간대11~14생활인구수,시간대14~17생활인구수,시간대17~21생활인구수,시간대21~24생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대00~06유동인구수,시간대06~11유동인구수,시간대11~14유동인구수,시간대14~17유동인구수,시간대17~21유동인구수,시간대21~24유동인구수,총유동인구수,분기코드,행정동코드
990,2111023,102661,71738.0,30923.0,13781.0,14136.0,14539.0,14530.0,14752.0,15354.0,15569.0,272.0,3154.0,33532.0,15591.0,41670.0,8086.0,60272.0,32483.0,490.0,11865.0,26179.0,22345.0,18419.0,13457.0,2217128531,1522889707.0,694238824.0,285077485.0,269179603.0,335377766.0,307259773.0,325995080.0,331303557.0,362935267.0,12447041.0,23789761.0,544030127.0,242274794.0,1047936710.0,333495532.0,1265975444.0,615062583.0,6235357.0,189414769.0,498468381.0,505108561.0,383661341.0,298149617.0,36.0,872895,440284,432610,96378,158860.0,186623.0,155393.0,124221.0,151421,209623.0,189383,118668,114217,140213,100791.0,132290.0,134724.0,130772.0,130772.0,130190.0,108247,105901,939.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66295,1572059,464674,575505,1383186,354533,4416252,2,11710641
991,2111024,16073,13192.0,2881.0,2550.0,2728.0,2862.0,2573.0,2479.0,1681.0,1200.0,0.0,409.0,8941.0,2076.0,3826.0,479.0,8959.0,5231.0,24.0,1146.0,2465.0,2902.0,4070.0,3579.0,475243145,350447625.0,124795520.0,59578618.0,67453467.0,77400667.0,81191597.0,64823276.0,69128763.0,55666757.0,0.0,5340872.0,188915907.0,50234951.0,162947300.0,55448701.0,239911476.0,121499424.0,168385.0,25469422.0,56834079.0,77576070.0,111879844.0,89483103.0,16.0,372412,180186,192226,43193,57181.0,72861.0,61703.0,59239.0,78236,94643.0,79827,47375,46110,59379,45080.0,55466.0,55531.0,55095.0,55118.0,54815.0,48912,47477,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110054,1728981,777019,895620,1549156,526618,5587448,2,11710620
992,2111025,13461,10672.0,2789.0,2011.0,2215.0,2139.0,2064.0,2243.0,1541.0,1248.0,195.0,764.0,6575.0,2244.0,2935.0,661.0,7718.0,4003.0,0.0,2252.0,3444.0,2263.0,2219.0,1543.0,244442198,196728633.0,47713565.0,39810177.0,39066971.0,39099357.0,40029138.0,38722990.0,26647761.0,21065804.0,5238857.0,6174443.0,104604544.0,27507364.0,74101964.0,25408155.0,121368735.0,65644186.0,0.0,30952618.0,46156217.0,41646411.0,40209255.0,28048420.0,19.0,830994,385532,445463,107919,114597.0,164289.0,141757.0,120876.0,181556,203332.0,173808,101320,105825,142827,103883.0,119923.0,120883.0,117424.0,115825.0,117644.0,117127,122168,686.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47874,758232,324526,370567,640761,225832,2367792,2,11710632
993,2111026,103638,80597.0,23041.0,14958.0,15557.0,16352.0,15884.0,17846.0,12129.0,10912.0,95.0,6123.0,45475.0,14856.0,32876.0,4213.0,60369.0,33018.0,239.0,13929.0,24042.0,23247.0,19697.0,12240.0,3552261156,2516973311.0,1035287845.0,502469561.0,417278519.0,496156037.0,518135484.0,582933710.0,552681271.0,482606574.0,3438615.0,83795842.0,987933995.0,407540582.0,1778730259.0,290821863.0,2063430001.0,940874098.0,1697799.0,315225003.0,716379379.0,793280135.0,708243256.0,469478529.0,68.0,1156707,568896,587812,204439,158131.0,253193.0,197059.0,160098.0,183788,279658.0,247851,157651,147073,187623,136850.0,169828.0,170447.0,168495.0,167115.0,165640.0,157812,157372,2304.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77498,1738229,559161,704826,1539112,432650,5051476,2,11710641
994,2111027,68944,52128.0,16807.0,10480.0,10148.0,10615.0,9944.0,10941.0,10113.0,6694.0,437.0,3864.0,23691.0,14215.0,22316.0,4389.0,33046.0,31254.0,919.0,10080.0,15583.0,16078.0,11709.0,9937.0,1304786716,943469238.0,361228379.0,165712549.0,183734156.0,199651819.0,190750301.0,203620413.0,209719399.0,151508980.0,17477311.0,23511464.0,388195186.0,183365804.0,510559482.0,181291049.0,672513718.0,480129221.0,6150766.0,143754418.0,244076971.0,278619589.0,254089384.0,226032305.0,61.0,1182432,554915,627516,197752,170706.0,219326.0,183632.0,177066.0,233949,361115.0,248451,122233,115492,171630,163512.0,169997.0,169586.0,167466.0,166305.0,165340.0,167349,176390,1403.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71168,1661620,518716,642247,1474926,390254,4758931,2,11710641
995,2111028,85578,62178.0,23400.0,11864.0,12251.0,13019.0,12015.0,13029.0,12018.0,11382.0,1037.0,6302.0,20683.0,13377.0,32508.0,8977.0,43951.0,35062.0,786.0,12687.0,19989.0,19358.0,17437.0,8757.0,1879988163,1315750797.0,564237366.0,222692914.0,242951706.0,260926041.0,233677134.0,355503002.0,302293567.0,261943799.0,35740175.0,63850146.0,373966705.0,205991892.0,808146007.0,364499030.0,1045919417.0,636815099.0,8338618.0,196854222.0,389923351.0,401725926.0,480484457.0,205407940.0,49.0,964432,461402,503031,204610,128994.0,197605.0,149826.0,126801.0,156598,218071.0,212467,132632,128426,161931,110906.0,141555.0,142119.0,142442.0,140593.0,139335.0,130260,128127,424.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103171,1488187,629810,788554,1362211,440011,4811944,2,11710646
996,2111029,28379,20308.0,8071.0,3810.0,4492.0,4063.0,3894.0,4049.0,3892.0,4179.0,56.0,3162.0,12092.0,7095.0,5724.0,250.0,12987.0,13271.0,95.0,3580.0,6337.0,5595.0,5701.0,4950.0,341573217,255410241.0,86162976.0,39773816.0,80508830.0,47412642.0,45034312.0,42680641.0,42655648.0,43507328.0,2361392.0,27019076.0,141410137.0,73933178.0,65854939.0,30994495.0,165502986.0,138938942.0,767037.0,30558819.0,58992306.0,87192657.0,70489098.0,56442009.0,7.0,185313,85721,99594,40474,19713.0,25775.0,33293.0,27182.0,38877,47783.0,38362,22398,22111,29949,24709.0,27178.0,27029.0,27155.0,26957.0,26996.0,24769,25230,427.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61649,1256596,470363,557906,988721,332087,3667322,2,11710632
997,2111030,100337,74383.0,25954.0,13857.0,15274.0,15286.0,14807.0,15159.0,14141.0,11813.0,55.0,10720.0,39810.0,16388.0,28189.0,5175.0,51234.0,39441.0,1273.0,14516.0,21443.0,15832.0,17502.0,20107.0,1492292615,1104322209.0,387970406.0,204432198.0,244579781.0,214409717.0,212189757.0,228710756.0,213733557.0,174236849.0,2616649.0,93106162.0,616912532.0,193221682.0,458512580.0,127923010.0,699405648.0,477774603.0,9167944.0,130798174.0,245272567.0,221112697.0,260299445.0,310529417.0,40.0,1063258,486458,576800,253371,105574.0,151448.0,151294.0,163664.0,237908,265903.0,227059,136744,129176,173341,131035.0,151428.0,150204.0,148161.0,149945.0,148567.0,154672,160283,665.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70867,1335517,538432,655830,1135490,419301,4155437,2,11710570
998,2111031,94066,70882.0,23184.0,13860.0,14230.0,14305.0,13716.0,14771.0,12084.0,11100.0,750.0,11633.0,36195.0,19046.0,22054.0,4388.0,44519.0,45267.0,1388.0,11843.0,22751.0,22767.0,17943.0,13089.0,1241971607,930228539.0,311743068.0,167651221.0,197776846.0,192756756.0,163341229.0,208702487.0,163452788.0,148290280.0,26592837.0,102391089.0,479033462.0,196020563.0,349197730.0,88735926.0,588496992.0,497282958.0,10355520.0,137961381.0,251883586.0,277612861.0,238247201.0,169719392.0,40.0,816533,380190,436343,177548,100764.0,129451.0,127278.0,115063.0,166430,228281.0,175447,95812,87391,121950,107653.0,119571.0,118817.0,117293.0,117696.0,115688.0,111213,116257,3127.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16053,202762,80959,115104,155404,57132,627414,2,11710646
999,2111032,130544,89657.0,40887.0,16964.0,18314.0,17754.0,17059.0,19566.0,21450.0,19860.0,311.0,9103.0,43277.0,19489.0,43544.0,8383.0,57017.0,56084.0,2464.0,11909.0,20048.0,24199.0,27416.0,27062.0,4591354165,2986129210.0,1605224955.0,561203725.0,564737383.0,597768759.0,604777426.0,657641917.0,874310651.0,780705847.0,14242763.0,79366002.0,1175043363.0,605694544.0,2031731196.0,568766159.0,1928641544.0,1531098310.0,23266553.0,239480759.0,522330364.0,777605476.0,901717949.0,995338757.0,46.0,379992,175855,204138,92350,37555.0,50795.0,55647.0,58345.0,85301,87028.0,80034,54641,53113,63870,41308.0,56417.0,56139.0,55397.0,55509.0,54659.0,51131,50741,3885.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24832,505200,243629,297015,508718,202448,1781842,2,11710570
1000,2111033,58065,44403.0,13662.0,9965.0,8670.0,8853.0,8504.0,8411.0,7739.0,5923.0,909.0,5483.0,22520.0,8151.0,15989.0,2516.0,32801.0,17680.0,437.0,5199.0,10185.0,14093.0,11288.0,9277.0,837612314,634602030.0,203010284.0,144191415.0,117761057.0,128489331.0,120897039.0,123263188.0,113502301.0,89507983.0,15001896.0,48154684.0,359923363.0,83758516.0,241282456.0,49155000.0,466998536.0,236594969.0,3695534.0,71749569.0,138039432.0,174945094.0,173431805.0,141732070.0,20.0,47511,22748,24763,9105,4644.0,7252.0,7003.0,8089.0,11419,12930.0,10422,5587,5220,7036,6315.0,6813.0,6865.0,6812.0,6833.0,6763.0,6738,6687,70.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9777,148679,52671,74234,102601,35778,423740,2,11710646
1001,2111034,35116,24646.0,10470.0,4811.0,4721.0,4850.0,5139.0,5125.0,5582.0,4888.0,492.0,2211.0,10426.0,5844.0,11218.0,4925.0,18606.0,12670.0,121.0,3025.0,5656.0,6933.0,8840.0,6696.0,1456000281,923578181.0,532422100.0,181248683.0,153531923.0,165230652.0,208214990.0,215351933.0,264151385.0,268270715.0,20075368.0,19981559.0,332228701.0,184234759.0,640366132.0,259113762.0,762603007.0,484338898.0,2786156.0,91351641.0,180111790.0,260042987.0,408707990.0,303941349.0,35.0,916227,431423,484804,200419,96630.0,138641.0,144700.0,153884.0,181952,256441.0,194718,107412,99316,139564,118778.0,132720.0,131589.0,130184.0,129790.0,129468.0,128066,134407,1443.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9046,113354,49100,59234,94123,40319,365176,2,11710570
1002,2111035,31077,21464.0,9613.0,4208.0,4480.0,4307.0,4178.0,4291.0,4696.0,4917.0,393.0,3269.0,10308.0,6654.0,7826.0,2627.0,16522.0,12550.0,83.0,4065.0,6103.0,8578.0,6416.0,3824.0,397316086,282534026.0,114782060.0,52033272.0,55195808.0,56154283.0,56198154.0,62952509.0,56026118.0,58755942.0,16057110.0,20616333.0,121650644.0,63846266.0,126923987.0,48221746.0,227662206.0,134246852.0,1309118.0,50362333.0,67992302.0,96563157.0,84961468.0,60720678.0,22.0,844088,392028,452059,138461,96306.0,125240.0,129382.0,150860.0,203841,301789.0,189004,77620,67254,97349,111074.0,121648.0,119472.0,119174.0,119318.0,117677.0,121401,125397,531.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22932,259888,122724,156247,226109,95447,883347,2,11710570
1003,2111036,8876,7116.0,1760.0,1254.0,1580.0,1565.0,1396.0,1321.0,882.0,878.0,0.0,223.0,5444.0,1783.0,1310.0,116.0,4057.0,4443.0,104.0,1901.0,2325.0,1621.0,1722.0,829.0,93891093,74196429.0,19694664.0,12465317.0,17773078.0,15786497.0,15615369.0,12556168.0,10419918.0,9274746.0,0.0,1277208.0,64128375.0,14649591.0,12859978.0,975941.0,43227151.0,43544738.0,833456.0,19621437.0,22473381.0,16571094.0,18214390.0,9058131.0,10.0,438771,203143,235629,79273,50323.0,59822.0,67498.0,70486.0,111371,129708.0,88813,44268,44947,70786,60249.0,62035.0,60063.0,61092.0,60838.0,60737.0,65273,68733,209.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47237,651181,298378,375741,593586,225711,2191834,2,11710632
1004,2111037,15534,12215.0,3319.0,2453.0,2388.0,2582.0,2339.0,2453.0,1693.0,1626.0,0.0,884.0,8110.0,3416.0,2558.0,269.0,8210.0,5203.0,67.0,1741.0,2857.0,2974.0,2933.0,2840.0,139300784,111632894.0,27667890.0,24692768.0,20799165.0,23498770.0,21290003.0,21352188.0,14921757.0,12746133.0,0.0,8537165.0,75994727.0,25831145.0,21594842.0,2056576.0,69247477.0,44781219.0,398756.0,10991255.0,19050045.0,25157687.0,29541016.0,28889940.0,6.0,179760,84057,95702,39770,18615.0,27005.0,29947.0,27944.0,36478,47649.0,37108,20663,20477,29974,23889.0,25795.0,25472.0,25405.0,25518.0,25117.0,25857,26595,373.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14654,171234,76115,92668,141198,59259,555128,2,11710570
1005,2111038,130984,95128.0,35856.0,17097.0,18548.0,17973.0,17838.0,23672.0,18896.0,16960.0,657.0,20880.0,47144.0,27472.0,29542.0,5289.0,60002.0,66584.0,2165.0,13059.0,19684.0,23890.0,48532.0,19255.0,2104524421,1386020969.0,718503452.0,255934084.0,237803293.0,253263467.0,299556636.0,339463489.0,349977919.0,368525533.0,31771058.0,153633843.0,670339213.0,322107066.0,727220576.0,199452665.0,1030688224.0,914551851.0,26559489.0,186236952.0,291101080.0,430919981.0,626322039.0,384100535.0,40.0,349535,179469,170066,85680,36371.0,44028.0,49561.0,51518.0,82378,63752.0,67614,53690,53835,69547,41097.0,53461.0,52156.0,53105.0,53910.0,52254.0,43429,41220,416.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62301,813505,377112,474218,715574,278271,2720981,2,11710570
1006,2111039,56875,42455.0,14420.0,8379.0,8279.0,7566.0,9215.0,9016.0,7949.0,6471.0,446.0,1375.0,26436.0,8454.0,15818.0,3962.0,33655.0,16521.0,165.0,4163.0,9053.0,10264.0,13453.0,13078.0,2480043381,1500983525.0,979059856.0,269269350.0,266694686.0,263790384.0,384616278.0,316612827.0,490400295.0,488659561.0,22424884.0,10397328.0,889753177.0,368994084.0,913149340.0,270121983.0,1354880979.0,744107398.0,4465161.0,93061606.0,516252253.0,415803083.0,517164610.0,552241668.0,40.0,707238,333488,373749,132100,82008.0,106606.0,107358.0,119028.0,160136,204524.0,146190,82318,76091,107062,91056.0,102176.0,100222.0,101267.0,101352.0,101520.0,98090,102609,485.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26045,295924,141419,177480,243746,103002,987616,2,11710570
1007,2111040,2596,1841.0,755.0,341.0,426.0,421.0,314.0,339.0,456.0,299.0,67.0,145.0,541.0,521.0,881.0,314.0,1496.0,906.0,5.0,257.0,543.0,501.0,508.0,589.0,88502243,54525218.0,33977025.0,10143932.0,10045377.0,12719877.0,9774219.0,11841813.0,19774196.0,14202829.0,4235948.0,1407887.0,11300692.0,8763998.0,37683447.0,19102054.0,58033635.0,22408163.0,24319.0,5947804.0,15849231.0,16190547.0,18803922.0,23625974.0,10.0,547401,258677,288723,106122,63641.0,81348.0,84090.0,91053.0,121144,133858.0,121557,69668,67519,88639,66160.0,78687.0,77765.0,78131.0,78122.0,77812.0,75808,81075,346.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21624,234533,109785,134746,190695,79664,771047,2,11710570
1008,2111041,580,381.0,199.0,55.0,74.0,79.0,84.0,89.0,104.0,95.0,0.0,15.0,65.0,60.0,341.0,99.0,357.0,173.0,0.0,60.0,150.0,95.0,178.0,50.0,15792258,10606185.0,5186073.0,1694313.0,1519277.0,3504158.0,2077601.0,1810836.0,2589814.0,2596259.0,0.0,720963.0,1690841.0,2585351.0,8559822.0,2235281.0,7720350.0,4868730.0,0.0,1443413.0,2892777.0,2449984.0,4834517.0,968391.0,2.0,183661,86726,96935,29765,21895.0,26075.0,30160.0,30192.0,45575,54503.0,40184,18466,18219,26973,25316.0,26447.0,26487.0,26655.0,26652.0,26439.0,25336,25644,428.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72178,964843,379551,470402,789452,297867,2974293,2,11710531
1009,2111042,104126,71267.0,32859.0,13371.0,13044.0,14660.0,14475.0,15717.0,17553.0,15306.0,1795.0,8894.0,32433.0,18461.0,32071.0,10472.0,58736.0,39665.0,676.0,10706.0,17498.0,25032.0,26999.0,17487.0,2621126516,1604839097.0,1016287419.0,289446490.0,299482819.0,320334724.0,318170301.0,377404763.0,551696659.0,464590760.0,58361558.0,82165110.0,605455273.0,359940324.0,1093229315.0,421974936.0,1515069209.0,881456016.0,8143924.0,220777183.0,433169043.0,585085715.0,685522971.0,463826381.0,70.0,1995538,941266,1054272,296896,246289.0,304937.0,314142.0,339496.0,493778,595444.0,407896,201321,200932,311993,277950.0,283615.0,281299.0,279021.0,278748.0,276879.0,293136,302839,867.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82744,1045484,441744,542701,878417,330516,3321606,2,11710531
1010,2111043,2190,1930.0,260.0,374.0,549.0,204.0,447.0,356.0,175.0,85.0,0.0,12.0,1011.0,537.0,594.0,36.0,1603.0,460.0,0.0,60.0,214.0,236.0,475.0,1078.0,63741760,48210932.0,15530828.0,8519371.0,11783214.0,7190725.0,12593721.0,8123901.0,8423027.0,7107801.0,0.0,182173.0,17347859.0,8951107.0,34048296.0,3212325.0,46327979.0,14280529.0,0.0,468071.0,6554398.0,9041152.0,17857790.0,26687096.0,3.0,632569,304257,328311,89266,76005.0,85899.0,97225.0,109938.0,174237,178795.0,125580,66519,69017,105497,87160.0,89910.0,87863.0,88518.0,87992.0,88422.0,93583,96279,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23034,221308,114438,138442,183635,74491,755348,2,11710550
1011,2111044,130236,91923.0,38313.0,18140.0,17647.0,18165.0,17340.0,20631.0,20930.0,17383.0,991.0,16515.0,34987.0,25986.0,40793.0,10964.0,60589.0,65200.0,1657.0,14544.0,24807.0,29022.0,30607.0,25152.0,1951580309,1344804919.0,606775390.0,246024181.0,272716758.0,264251356.0,240806986.0,321005638.0,343979721.0,262795669.0,24483350.0,183060161.0,423282874.0,314009178.0,733919020.0,272825726.0,975404966.0,823768651.0,12137408.0,171796574.0,343269693.0,416057031.0,461340781.0,394572137.0,63.0,1076091,506162,569928,152708,119402.0,150678.0,158533.0,178930.0,315839,310737.0,206732,113523,113394,180764,150940.0,152579.0,150583.0,150640.0,150858.0,151288.0,157969,162175,557.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35630,309943,168143,211472,271295,113614,1110097,2,11710550
1012,2111045,15827,10108.0,5719.0,2052.0,2009.0,2117.0,1659.0,2271.0,2837.0,2882.0,2751.0,2860.0,3121.0,1157.0,3362.0,2576.0,12740.0,3087.0,67.0,1674.0,2478.0,3244.0,3980.0,4384.0,245973997,150265289.0,95708708.0,32834374.0,29112126.0,28871981.0,26306795.0,33140013.0,47417727.0,48290981.0,63147226.0,43269767.0,44918034.0,13273470.0,43106032.0,38259468.0,196583490.0,49390507.0,1360721.0,33843531.0,40146023.0,45466153.0,62841920.0,62315649.0,2.0,289439,135030,154411,49647,30326.0,41430.0,45547.0,47747.0,74742,96138.0,57604,26405,25548,40790,42954.0,41509.0,40760.0,40872.0,40581.0,40676.0,42576,42468,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53888,678371,238067,285965,486876,190707,1933874,2,11710647
1013,2111046,170912,119694.0,51193.0,21718.0,24550.0,23759.0,23249.0,26448.0,28269.0,22924.0,1474.0,11011.0,52448.0,34318.0,59595.0,11970.0,93116.0,73630.0,2113.0,21018.0,31588.0,40783.0,40747.0,30491.0,3023252458,2028737098.0,994150062.0,372717835.0,419192004.0,392754674.0,401118904.0,443501626.0,545795364.0,448354698.0,74831314.0,117386293.0,697732090.0,490023418.0,1190645448.0,450970781.0,1771541170.0,1087302342.0,18756562.0,245439430.0,468283952.0,665539550.0,818003949.0,642820074.0,131.0,1755232,836600,918633,250579,172050.0,235604.0,258359.0,301339.0,537301,540310.0,359927,176548,173737,264551,240158.0,248343.0,244978.0,246767.0,245811.0,243556.0,255927,269850,705.0,53.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65754,748156,293976,366431,570658,223928,2268903,2,11710540
1014,2111047,2825,2072.0,753.0,431.0,394.0,435.0,408.0,404.0,290.0,463.0,83.0,71.0,1014.0,301.0,934.0,370.0,1808.0,723.0,29.0,188.0,375.0,400.0,730.0,808.0,141002298,109909620.0,31092678.0,20194228.0,26015404.0,10294362.0,33154431.0,20251195.0,19801211.0,11291467.0,8508464.0,11025496.0,47987958.0,6841535.0,43483307.0,23024058.0,99010846.0,16655750.0,235776.0,2381386.0,10564782.0,9415955.0,41608035.0,51460662.0,12.0,181702,88228,93474,28751,18947.0,23167.0,28534.0,30071.0,52231,51275.0,36904,19147,20738,30427,23210.0,25146.0,24671.0,24021.0,23981.0,24373.0,28662,30847,111.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53599,661480,233676,283610,467122,181498,1880985,2,11710540
1015,2111048,27162,20888.0,6274.0,4272.0,4215.0,4003.0,4068.0,4330.0,3901.0,2373.0,1148.0,1169.0,11348.0,1962.0,6897.0,4638.0,16719.0,7754.0,27.0,4139.0,4538.0,4521.0,5867.0,5378.0,1055190837,732511422.0,322679415.0,145137300.0,139186060.0,137933359.0,144956794.0,165297909.0,196382560.0,126296855.0,67130401.0,22262392.0,205172411.0,60557926.0,382385170.0,317682537.0,626885962.0,302745892.0,327368.0,134851420.0,212554148.0,166968498.0,216026476.0,198903945.0,21.0,1145225,555629,589595,88222,172304.0,221319.0,181742.0,188095.0,293542,291161.0,234450,135081,143223,193675,147636.0,164199.0,165156.0,164361.0,163558.0,164456.0,165392,158104,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57647,404048,204979,249001,364934,163517,1444126,2,11740610
1016,2111049,60126,41956.0,18170.0,8469.0,8280.0,8053.0,7865.0,9289.0,9941.0,8229.0,1156.0,5233.0,14287.0,10117.0,20775.0,8558.0,34539.0,22061.0,238.0,7551.0,15006.0,13461.0,11547.0,8783.0,1705211522,1167718458.0,537493064.0,205296891.0,222842896.0,214178915.0,233094617.0,292305139.0,317914273.0,219578791.0,60421605.0,22072101.0,206283668.0,145328461.0,858271844.0,412833843.0,992460985.0,541409146.0,3009646.0,169936561.0,392097697.0,333181956.0,380477949.0,255031655.0,31.0,1415213,677351,737863,176146,179825.0,261499.0,221547.0,230793.0,345402,353875.0,295289,178002,172340,238679,177028.0,202761.0,200743.0,200046.0,199019.0,198765.0,206002,207880,507.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38713,306699,172997,207907,311297,141625,1179238,2,11740610
1017,2111050,21147,17247.0,3900.0,3395.0,3518.0,3980.0,3274.0,3080.0,1814.0,2086.0,0.0,2747.0,9427.0,4462.0,3869.0,642.0,8759.0,11157.0,13.0,3839.0,6434.0,5158.0,2898.0,1571.0,278068711,222999339.0,55069372.0,39390980.0,42812789.0,52749170.0,48218470.0,39827930.0,25260180.0,29809192.0,0.0,18974558.0,127199894.0,45776524.0,68030808.0,18086927.0,123840013.0,124476602.0,97406.0,39775041.0,80362641.0,66386346.0,34345621.0,27349556.0,15.0,389108,171139,217970,73058,42349.0,57726.0,63585.0,59825.0,92563,90400.0,81573,53419,52229,65907,45578.0,58559.0,58960.0,57927.0,57949.0,57469.0,49000,49243,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60610,933050,379691,461192,774456,278351,2887350,2,11740640
1018,2111051,56238,37819.0,18419.0,7043.0,7186.0,8076.0,7333.0,8181.0,11400.0,7019.0,2677.0,1348.0,12729.0,9364.0,18352.0,11108.0,28751.0,24924.0,243.0,14911.0,14868.0,10111.0,8219.0,5323.0,1408004072,981203905.0,426800167.0,152314940.0,225633935.0,208423385.0,184849453.0,209982192.0,291457742.0,135342425.0,139128731.0,27999325.0,197708620.0,130143472.0,445094685.0,460909461.0,787041014.0,563180848.0,4119337.0,351785167.0,373997252.0,262477086.0,235093859.0,122749160.0,52.0,2951233,1360960,1590274,405309,392409.0,477030.0,467849.0,444609.0,764027,845601.0,595761,315271,315392,478040,401170.0,421640.0,413578.0,413467.0,414317.0,413787.0,429424,445020,407.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82351,409614,248141,317977,486518,217800,1762401,2,11740650
1019,2111052,139541,99219.0,40063.0,18816.0,19990.0,19791.0,19379.0,21243.0,20044.0,20019.0,833.0,15234.0,48608.0,22379.0,42386.0,10101.0,99581.0,32190.0,293.0,10378.0,20409.0,23444.0,33765.0,43477.0,2474275054,1692845919.0,774628553.0,305216438.0,325722027.0,340691562.0,344639740.0,376576152.0,392958584.0,381669969.0,35634620.0,202043205.0,694212739.0,297839693.0,891282450.0,353262347.0,1672856719.0,575842883.0,3613414.0,175034250.0,362612306.0,447214022.0,648206241.0,612019365.0,68.0,1213112,565331,647781,187073,143081.0,226589.0,203063.0,183747.0,269559,342272.0,251359,132869,133250,192814,160545.0,175806.0,174559.0,170608.0,170629.0,172799.0,173593,175119,357.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91235,1357473,491847,560469,1041377,359023,3901424,2,11740610
