,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
780,4,전통시장,2130245,영일시장,4,,,,,,,,,
781,4,골목상권,2110800,영등포동성당,1,,,,,,,,,
782,4,골목상권,2110629,송정역 4번,1,,,,,,,,,
783,4,골목상권,2110586,서울서부지방법원,22,1.0,1.0,,,,,,,
784,4,발달상권,2120062,신설동역,84,4.0,6.0,,,1.0,,,,
785,4,골목상권,2110483,연천초등학교,5,,,,,,,,,
786,4,골목상권,2110457,예일여고,10,,,,,,,,,
787,4,골목상권,2110477,은평세무서,19,3.0,2.0,,,,,,,
788,4,골목상권,2110488,우리은행응암동지점,14,,3.0,,,,,,,
789,4,골목상권,2110605,목동센트럴아이파크앞,9,1.0,1.0,,,,,,,
790,4,발달상권,2120195,성수대교남단,51,,8.0,,,,,,,
791,4,골목상권,2110446,내를건너서숲으로도서관,7,1.0,,,,,,,,
792,4,발달상권,2120111,목동사거리,42,1.0,1.0,,,,,,,
793,4,골목상권,2110456,구산보건지소,17,2.0,,,,,,,,
794,4,전통시장,2130202,신영시장,6,,,,,,,,,
795,4,골목상권,2110634,송정역 3번,27,1.0,1.0,,,,,,,
796,4,골목상권,2110689,오류동역 3번,12,3.0,,,,,,,,
797,4,전통시장,2130214,송화벽화시장(송화골목시장),29,,1.0,,,,,,,
798,4,발달상권,2120020,시청역_1번,31,4.0,4.0,,,,,,,
799,4,골목상권,2110656,까치산역 3번,61,1.0,,,,,,,,
800,4,골목상권,2110720,대림역 2번,20,,,,,,,,,
801,4,골목상권,2110718,한국SGI본부,17,1.0,,,,,,,,
802,4,골목상권,2110686,수궁동주민센터,31,2.0,,,,1.0,,,,
803,4,골목상권,2110685,금강수목원아파트,4,,,,,,,,,
804,4,골목상권,2110732,가산초등학교(세일중학교),20,,1.0,,,,,,,
805,4,전통시장,2130236,비단길현대시장(현대시장),29,,1.0,,,,,,,
806,4,발달상권,2120179,양재역,122,3.0,12.0,,,,,,,
807,4,골목상권,2110748,백산초등학교,12,,,,,,,,,
808,4,골목상권,2110833,상도역 2번,11,,,,,,,,,
809,4,전통시장,2130268,상도전통시장,20,1.0,,,,,,,,
810,4,골목상권,2110821,보라매역 2번,12,,,,,,,,,
811,4,발달상권,2120192,뱅뱅사거리,87,2.0,13.0,,,,,,,
812,4,골목상권,2110035,동묘앞역 2번,12,1.0,,,,,,,,
813,4,발달상권,2120172,교대입구교차로,63,1.0,7.0,2.0,,,,,,
814,4,골목상권,2110908,구반포역,11,,3.0,,,1.0,,,,
815,4,발달상권,2120165,서래마을카페거리(서래마을),35,1.0,5.0,,,,,,,
816,4,발달상권,2120181,교육개발원입구사거리,20,3.0,2.0,,,,,,,
817,4,골목상권,2110922,내방역 1번,4,1.0,,,,,,,,
818,4,발달상권,2120166,방배역,91,5.0,4.0,5.0,,,,,,
819,4,발달상권,2120199,경복아파트교차로,10,,1.0,,,,,,,
820,4,골목상권,2110225,촬영소사거리,6,,,,,,,,,
821,4,골목상권,2111021,방이역 4번,21,2.0,,,,,,,,
822,4,골목상권,2110399,창2동주민센터,24,1.0,,,,,,,,
823,4,골목상권,2111088,고덕동성당,11,,,,,,,,,
824,4,발달상권,2120242,강동구청역,44,2.0,3.0,,,,,,,
825,4,골목상권,2111044,남천초등학교,17,1.0,,,,,,,,
826,4,골목상권,2111032,방이역 1번,7,,,,,,,,,
827,4,발달상권,2120239,오금역,24,2.0,2.0,,,,,,,
828,4,골목상권,2111016,송파역 2번,11,3.0,,,,,,,,
829,4,발달상권,2120240,개롱역,35,,4.0,,,,,,,
830,4,골목상권,2111026,문정역 2번,17,1.0,1.0,,,,,,,
831,4,골목상권,2111004,삼전역 1번,36,2.0,1.0,,,,,,,
832,4,골목상권,2111060,암사역 2번(서울강동초등학교),32,,,,,,,,,
833,4,발달상권,2120248,명일역,90,3.0,3.0,,,,,,,
834,4,골목상권,2111059,강동역 4번(강풀만화거리),27,1.0,1.0,,,,,,,
835,4,골목상권,2111061,암사역 1번,13,1.0,,,,,,,,
836,4,전통시장,2130320,암사종합시장,12,,,,,,,,,
837,4,골목상권,2111077,길동주민센터(강동도서관),35,3.0,,,,,,,,
838,4,골목상권,2110068,남영역 1번,20,3.0,1.0,6.0,,,,,,
839,4,골목상권,2110376,수송초등학교,14,,,,,,,,,
840,4,골목상권,2110122,마장역 2번,26,,2.0,,,,,,,
841,4,발달상권,2120031,을지로3가역,65,4.0,3.0,,,,,,,
842,4,발달상권,2120036,장충동족발거리(남소영길),16,1.0,1.0,,,,,,,
843,4,전통시장,2130035,방산종합시장(방산시장),19,,3.0,,,1.0,,,,
844,4,전통시장,2130031,청계천공구상가,3,,,,,,,,,
845,4,전통시장,2130049,신당 미래유산 먹거리 골목형상점가,9,1.0,,,,,,,,
846,4,전통시장,2130053,백학시장,23,1.0,,,,,,,,
847,4,골목상권,2110080,해방촌예술마을,18,,,,,,,,,
848,4,골목상권,2110082,용산구청,7,3.0,1.0,,,,,,,
849,4,골목상권,2110146,신자초등학교,12,,,,,,,,,
850,4,골목상권,2110158,중곡3동주민센터,31,1.0,,,,,,,,
851,4,골목상권,2110243,중랑노인종합복지관,21,,,,,,,,,
852,4,골목상권,2110236,신묵초등학교,15,1.0,,,,,,,,
853,4,골목상권,2110241,먹골역 5번,29,2.0,2.0,,,,,,,
854,4,골목상권,2110274,서일대학교,29,,,2.0,,,,,,
855,4,골목상권,2110250,화랑대역 7번,4,,,,,,,,,
856,4,골목상권,2110272,신내1동주민센터,29,1.0,1.0,,,,,,,
857,4,골목상권,2110497,가좌역 3번,26,,2.0,,,,,,,
858,4,골목상권,2110309,대광초등학교,4,,,,,,,,,
859,4,전통시장,2130120,돈암시장(돈암제일시장),14,,,,,,,,,
860,4,골목상권,2110357,가오리역 1번,8,1.0,,,,,,,,
861,4,발달상권,2120073,미아사거리,33,3.0,,,,,,,,
862,4,전통시장,2130122,밤나무골시장,3,,,,,,,,,
863,4,전통시장,2130125,장위전통시장,8,1.0,,,,,,,,
864,4,발달상권,2120070,한성대입구역,48,,3.0,,,,,,,
865,4,골목상권,2110333,돌곶이역 5번,16,,1.0,,,,,,,
866,4,골목상권,2110359,수유시장옆,2,,,,,,,,,
867,4,발달상권,2120077,미아역,55,,3.0,,,,,,,
868,4,골목상권,2110369,성신여대운정그린캠퍼스,20,,,,,,,,,
869,4,발달상권,2120136,영등포구청역,51,3.0,3.0,,,,,,,
870,4,발달상권,2120097,충정로역,26,1.0,3.0,,,,,,,
871,4,발달상권,2120107,공덕역(공덕오거리),97,2.0,10.0,,,,,,,
872,4,골목상권,2110580,양원초등학교,5,,,,,,,,,
873,4,골목상권,2110559,성산중학교,7,,,,,,,,,
874,4,골목상권,2110758,문래소공원,3,,,,,,,,,
875,4,발달상권,2120159,서울대입구역,107,1.0,6.0,,,,,,,
876,4,골목상권,2110785,영등포푸르지오아파트,14,1.0,,,,,,,,
877,4,골목상권,2110888,청룡동주민센터,11,2.0,,,,,,,,
878,4,골목상권,2110814,서울지방병무청,18,,,,,,,,,
879,4,골목상권,2110780,신길대성유니드아파트,10,,,,,,,,,
880,4,골목상권,2110791,신풍역 3번,13,,,,,,,,,
881,4,골목상권,2110811,보라매역 4번,5,,,,,,,,,
882,4,골목상권,2110798,신풍역 2번,7,,,,,,,,,
883,4,발달상권,2120146,한강성심병원,16,1.0,3.0,,,,,,,
884,4,골목상권,2110806,서울시립영등포장애인복지관,5,1.0,,,,,,,,
885,4,골목상권,2110875,보라매동주민센터(당곡고등학교),8,1.0,,,,,,,,
886,4,전통시장,2130279,관악신사시장,14,1.0,1.0,,,,,,,
887,4,골목상권,2110865,남강고등학교(남강중학교),44,1.0,1.0,,,,,,,
888,4,골목상권,2110863,난우초등학교,15,,,,,,,,,
889,4,골목상권,2110860,호림박물관(성보고등학교),10,,,,,,,,,
890,4,발달상권,2120219,은마아파트,57,,6.0,,,,,,,
891,4,발달상권,2120201,도곡1동,36,,5.0,,,,,,,
892,4,골목상권,2110981,국악고교사거리,2,,,,,,,,,
893,4,골목상권,2110742,KT금천빌딩(금천구시설관리공단),9,2.0,,,,,,,,
894,4,전통시장,2130159,공릉동 도깨비시장,12,1.0,1.0,,,,,,,
895,4,골목상권,2110395,신한은행 방학동지점,18,,1.0,,,,,,,
896,4,골목상권,2110481,불광역 7번,21,1.0,,,,,,,,
897,4,전통시장,2130150,창동골목시장,17,,,,,,,,,
898,4,골목상권,2110005,세검정,15,2.0,1.0,,,,,,,
899,4,골목상권,2110003,세검정초등학교,15,,1.0,,,,,,,
900,4,발달상권,2120010,원남동사거리,22,,1.0,2.0,,,,,,
901,4,골목상권,2110029,동대문역 1번,17,,,,,,,,,
902,4,골목상권,2110201,전농119안전센터,7,,,,,,,,,
903,4,골목상권,2110224,외대앞역 2번,7,,,,,,,,,
904,4,전통시장,2130154,상계주공1단지(가)상가,2,1.0,,,,,,,,
905,4,골목상권,2111084,길동신동아아파트,6,,,,,,,,,
906,4,발달상권,2120042,"숙대입구역(남영역, 남영동)",42,2.0,1.0,,,,,,,
907,4,골목상권,2110792,영등포역 2번,19,,,,,,,,,
908,4,골목상권,2110705,고산초등학교,5,,1.0,3.0,,,,,,
909,4,골목상권,2110859,난향초등학교,13,,,,,,,,,
910,4,골목상권,2110452,새절역 3번,26,,,,,,,,,
911,4,골목상권,2110594,신월중학교,5,,,,,,,,,
912,4,골목상권,2110674,강서구청가양동별관,13,2.0,,,,,,,,
913,4,전통시장,2130227,고척골목시장상점가(그라운드 고척),9,,,,,,,,,
914,4,전통시장,2130213,방신전통시장,2,,,,,,,,,
915,4,골목상권,2110831,상도4동주민센터,7,,,,,,,,,
916,4,골목상권,2110745,독산동정훈단지,11,,,1.0,,,,,,
917,4,골목상권,2110746,금천금빛공원(은행나무사거리서측),4,,,,,,,,,
918,4,골목상권,2110843,사당5동주민센터,9,1.0,,,,,,,,
919,4,골목상권,2110948,헌인가구단지,4,,,,,,,,,
920,4,골목상권,2111031,장지동주민센터(한림연예예술고교),5,1.0,1.0,,,,,,,
921,4,골목상권,2111075,굽은다리역 2번,9,1.0,,,,,,,,
922,4,전통시장,2130324,길동복조리시장,5,,,,,,,,,
923,4,전통시장,2130069,"한양대앞상점가(한양시장, 왕십리맛골목)",6,,,,,1.0,,,,
924,4,골목상권,2110112,행당역 2번,8,,,,,,,,,
925,4,발달상권,2120019,경찰청앞교차로,17,,,,,,,,,
926,4,골목상권,2110155,광진구청,5,,1.0,1.0,,,,,,
927,4,골목상권,2110266,면목동우체국,11,,,,,,,,,
928,4,골목상권,2110289,북한산보국문역 2번,19,1.0,,,,,,,,
929,4,골목상권,2110284,정릉북한산국립공원입구,8,,,,,,,,,
930,4,골목상권,2110518,서대문구청,6,,,,,,,,,
931,4,골목상권,2110879,신림현대아파트,11,1.0,,,,,,,,
932,4,골목상권,2110764,문래역 3번,7,,,,,,,,,
933,4,골목상권,2110775,대동초등학교,8,1.0,,,,,,,,
934,4,골목상권,2110783,영등포시장역 1번,5,,,,,,,,,
935,4,골목상권,2110867,국제신학대학원대학교(남서울중학교),10,1.0,,1.0,,,,,,
936,4,골목상권,2110470,신진과학기술고등학교,5,,,,,,,,,
937,4,골목상권,2110920,방배역 2번(백석예술대학교),9,,,5.0,,,,,,
938,4,골목상권,2110835,상도역 1번,5,,,,,,,,,
939,4,골목상권,2110462,갈현건영아파트,20,1.0,,,,,,,,
940,4,골목상권,2110384,문이교,3,,,,,,,,,
941,4,골목상권,2110484,역촌역 3번,9,,,,,,,,,
942,4,전통시장,2130156,시영2단지 무지개종합상가(중계 무지개2단지아파트상가),8,,,,,,,,,
943,4,골목상권,2110492,하나고등학교,4,,,,,,,,,
944,4,전통시장,2130299,엔터식스 강남점,11,,,,,,,,,
945,4,골목상권,2110845,사당종합체육관,7,,,,,,,,,
946,4,발달상권,2120235,문정역,55,,5.0,,,,,,,
947,4,골목상권,2110448,상신초등학교입구,11,,,,,,,,,
948,4,발달상권,2120126,디지털단지오거리,11,,,,,,,,,
949,4,골목상권,2110818,신대방역 3번,6,,,,,,,,,
950,4,골목상권,2111037,Sh수협은행 오금동금융센터(아랫말어린이공원),3,,1.0,,,,,,,
951,4,골목상권,2111029,오금역 4번,5,1.0,,,,,,,,
952,4,골목상권,2110183,한국의류시험연구원,7,,,,,,,,,
953,4,골목상권,2111076,둔촌2동주민센터,16,3.0,1.0,,,,,,,
954,4,골목상권,2111074,명일역 1번,2,,,,,,,,,
955,4,골목상권,2110059,새남터성지,9,1.0,,,,,,,,
956,4,골목상권,2110261,사가정역 4번,10,,,,,,,,,
957,4,골목상권,2110310,길음역 10번,6,,,,,,,,,
958,4,골목상권,2110337,아카데미하우스,15,,,,,,,,,
959,4,전통시장,2130198,아현시장,8,,,,,,,,,
960,4,골목상권,2110899,낙성대역 5번(관악중학교),6,,,,,,,,,
961,4,골목상권,2110618,강서고등학교,4,,,,,,,,,
962,4,골목상권,2110673,뜸부기어린이공원,8,,,,,,,,,
963,4,골목상권,2110661,강서새말어린이공원,3,,,,,,,,,
964,4,전통시장,2130166,응암시장(신응암시장),4,,,,,,,,,
965,4,골목상권,2110099,유엔빌리지길,7,4.0,,,,1.0,,,,
966,4,골목상권,2110487,불광역 8번,16,,1.0,,,,,,,
967,4,골목상권,2110932,서울시인재개발원,4,,,1.0,,,,,,
968,4,골목상권,2110946,청계산원터골,1,,,,,,,,,
969,4,골목상권,2110207,시립대앞사거리,2,,,,,,,,,
970,4,전통시장,2130325,명일전통시장,2,,,,,,,,,
971,4,골목상권,2110172,광진초등학교,10,1.0,1.0,,,,,,,
972,4,골목상권,2110556,절두산순교성지,3,,,,,,,,,
973,4,골목상권,2110779,대림갑을명가아파트,3,,,,,,,,,
974,4,전통시장,2130102,이문제일시장,1,,,,,,,,,
975,4,골목상권,2110979,청담초등학교,1,,,,,,,,,
976,4,전통시장,2130014,동문시장,1,,,,,1.0,,,,
977,4,골목상권,2110961,언주역 3번,1,1.0,,,,,,,,
978,4,골목상권,2110070,용산세무서,1,,,,,,,,,
979,4,전통시장,2130029,명동역지하도상가,1,,,,,,,,,
980,4,전통시장,2130071,성수역 골목형상점가,3,,1.0,,,,,,,
981,4,골목상권,2110317,종암중학교,5,,,,,,,,,
982,4,전통시장,2130190,홍대소상공인상점가,2,1.0,,,,,,,,
983,4,골목상권,2110872,신림초등학교,2,,,,,,,,,
984,4,골목상권,2110964,싸리고개근린공원,2,1.0,,,,,,,,
985,4,전통시장,2130006,종로4가지하쇼핑센터,1,,,,,,,,,
986,4,골목상권,2110505,홍남교남측,1,,,,,,,,,
987,4,골목상권,2110447,구산초등학교,4,,,,,,,,,
988,4,골목상권,2110543,중암중학교,1,,,,,,,,,
989,4,전통시장,2130108,태능엔터피아(태릉시장),1,,,,,,,,,
990,4,골목상권,2110853,KT구로지사,2,,,,,,,,,
991,4,골목상권,2110383,덕성여대시반거리,3,,1.0,,,,,,,
992,4,골목상권,2110719,영서중학교,1,,,,,,,,,
993,4,골목상권,2110593,신월3동주민센터,17,2.0,1.0,,,,,,,
994,4,전통시장,2130171,불광먹자골목 골목형상점가,30,,2.0,,,,,,,
995,4,골목상권,2110460,구산역 4번,44,1.0,1.0,,,,,,,
996,4,발달상권,2120088,구산역,36,,1.0,,,,,,,
997,4,전통시장,2130162,증산골목시장,2,,,,,,,,,
998,4,골목상권,2110451,증산역 4번,16,,,,,1.0,,,,
999,4,발달상권,2120114,목동신시가지,89,10.0,13.0,,,,,,,
1000,4,골목상권,2110627,신정롯데캐슬아파트,15,,1.0,,,,,,,
1001,4,발달상권,2120121,까치산역,38,,,,,,,,,
1002,4,골목상권,2110636,방화역 2번,14,1.0,,,,,,,,
1003,4,발달상권,2120187,신논현역,154,3.0,7.0,,,,,,,
1004,4,발달상권,2120132,독산동,106,2.0,7.0,,,,,,,
1005,4,발달상권,2120185,논현역,105,1.0,7.0,,,1.0,,,,
1006,4,발달상권,2120125,구로역,70,2.0,8.0,,1.0,8.0,,,,
1007,4,골목상권,2110730,서울축산농협 독산역지점(독산파출소),13,,,,,,,,,
1008,4,발달상권,2120123,오류동역,60,1.0,4.0,,,,,,,
1009,4,골목상권,2110693,오류동역 4번,5,,,,,,,,,
1010,4,골목상권,2110690,오류2동버들시장,49,1.0,1.0,,,,,,,
1011,4,골목상권,2110755,동일여자고등학교,21,1.0,,,,,,,,
1012,4,골목상권,2110751,난곡중학교,3,,,,,,,,,
1013,4,전통시장,2130234,푸른터시장(기능상실),1,,,,,1.0,,,,
1014,4,전통시장,2130261,성대전통시장(성대시장),30,1.0,2.0,,,1.0,,,,
1015,4,골목상권,2110847,예술인마을,4,,,1.0,,,,,,
1016,4,발달상권,2120186,가로수길,42,2.0,4.0,,,,,,,
1017,4,발달상권,2120191,학동역,65,4.0,6.0,,,,,,,
1018,4,전통시장,2130303,영동전통시장,5,,,,,,,,,
1019,4,발달상권,2120012,대학로(혜화역),62,1.0,5.0,4.0,,,,,,
1020,4,발달상권,2120039,신당역,55,3.0,5.0,,,,,,,
1021,4,발달상권,2120237,경찰병원역,57,2.0,3.0,,,,,,,
1022,4,골목상권,2110200,동대문경찰서,8,,,,,,,,,
1023,4,발달상권,2120063,청량리역(청량리),84,3.0,4.0,,,,,,,
1024,4,발달상권,2120224,수서역,40,,3.0,,,,,,,
1025,4,골목상권,2111015,석촌역 3번,18,2.0,,,,,,,,
1026,4,골목상권,2111006,석촌고분역 1번,18,,,,,,,,,
1027,4,골목상권,2110619,목4동주민센터,1,,,,,,,,,
1028,4,발달상권,2120228,석촌역(석촌호수),81,,6.0,,,,,,,
1029,4,발달상권,2120225,잠실새내역(신천),175,4.0,11.0,,,,,,,
1030,4,전통시장,2130312,석촌시장,9,,,,,,,,,
1031,4,골목상권,2111089,상일여고(상일초등학교),23,1.0,,,,,,,,
1032,4,발달상권,2120002,서촌(경복궁역),44,3.0,2.0,,,,,,,
1033,4,전통시장,2130321,장신구 특화거리 상점가,7,1.0,,,,,,,,
1034,4,골목상권,2111071,천동초등학교,2,,,,,,,,,
1035,4,골목상권,2111083,GS강동자이아파트,8,1.0,,,,,,,,
1036,4,골목상권,2110094,오산중학교,3,,,,,,,,,
1037,4,골목상권,2110064,효창공원앞역 2번,16,,1.0,4.0,,,,,,
1038,4,발달상권,2120040,용산전자상가(용산역),52,2.0,7.0,,,6.0,,,,
1039,4,발달상권,2120143,당산역,83,1.0,2.0,,,,,,,
1040,4,전통시장,2130294,관악중부시장,12,,2.0,,,,,,,
1041,4,전통시장,2130065,무학봉상점가,15,2.0,,,,,,,,
1042,4,관광특구,1001494,종로?청계 관광특구,243,5.0,18.0,,,6.0,,,,
1043,4,골목상권,2110125,사근동살곶이상점가,15,1.0,,2.0,,,,,,
1044,4,발달상권,2120057,아차산역,65,1.0,1.0,,,,,,,
1045,4,골목상권,2110136,경수초등학교,11,,2.0,,,,,,,
1046,4,골목상권,2110118,왕십리역 9번,15,1.0,,,,,,,,
1047,4,전통시장,2130007,광장시장(광장전통시장),22,1.0,3.0,,,,,,,
1048,4,골목상권,2110134,성수119안전센터,38,,,,,,,,,
1049,4,전통시장,2130024,남대문시장(자유상가),41,,4.0,,,2.0,,,,
1050,4,발달상권,2120024,회현역,34,3.0,,,,,,,,
1051,4,골목상권,2110053,청구역 1번,7,3.0,,,,,,,,
1052,4,골목상권,2110147,능동우편취급국,10,1.0,,,,,,,,
1053,4,골목상권,2110117,성동구보건소,5,,,,,,,,,
1054,4,전통시장,2130052,서울중앙시장(신중앙시장),15,,2.0,,,,,,,
1055,4,골목상권,2110260,면목역 3번,23,,1.0,,,2.0,,,,
1056,4,골목상권,2110081,해방촌 남동측,21,3.0,,,,,,,,
1057,4,골목상권,2110179,광나루역 1번,11,1.0,1.0,,,,,,,
1058,4,발달상권,2120069,상봉역,78,1.0,2.0,,,,,,,
1059,4,골목상권,2110100,옥수동우편취급국,6,1.0,,,,,,,,
1060,4,전통시장,2130078,화양제일골목시장,4,,,,,,,,,
1061,4,전통시장,2130083,"중곡제일시장(중곡제일골목시장, 광성시장)",18,,,,,1.0,,,,
1062,4,골목상권,2110153,중곡1동주민센터,3,1.0,,,,,,,,
1063,4,골목상권,2110176,해오름공원,15,,,,,,,,,
1064,4,발달상권,2120061,올림픽대교북단,30,,2.0,,,,,,,
1065,4,발달상권,2120060,강변역(테크노마트),27,1.0,3.0,,,,,,,
1066,4,골목상권,2110159,구의역 4번,29,2.0,,,,,,,,
1067,4,전통시장,2130081,자양골목전통시장(자양골목시장),3,,,1.0,,,,,,
1068,4,골목상권,2110163,성자초등학교,10,,,,,,,,,
1069,4,골목상권,2110334,석관중앙교회,13,,,,,,,,,
1070,4,골목상권,2110262,상봉역 3번,11,,1.0,,,,,,,
1071,4,골목상권,2110521,홍제역 4번,7,,,,,,,,,
1072,4,골목상권,2110286,한성대입구역 5번,21,2.0,,1.0,,,,,,
1073,4,골목상권,2110297,경동고등학교,15,1.0,,,,,,,,
1074,4,골목상권,2110291,한성대입구역 3번,21,1.0,1.0,,,,,,,
1075,4,골목상권,2110331,돌곶이역 8번,21,1.0,,,,,,,,
1076,4,골목상권,2110336,석관고등학교,6,,,,,,,,,
1077,4,골목상권,2110535,영천시장입구,12,,,,,,,,,
1078,4,골목상권,2110529,홍제3동주민센터,27,1.0,1.0,,,,,,,
1079,4,전통시장,2130177,인왕시장(홍제골목형상점가),15,,1.0,,,4.0,,,,
1080,4,전통시장,2130137,"수유전통시장(수유시장, 수유골목시장)",16,,,,,1.0,,,,
1081,4,골목상권,2110372,강북중학교,7,1.0,1.0,,,,,,,
1082,4,전통시장,2130140,숭인시장,24,1.0,1.0,,,2.0,,,,
1083,4,골목상권,2110519,서대문구보건소별관,18,1.0,,,,,,,,
1084,4,골목상권,2110534,경기대학교,12,,,2.0,,,,,,
1085,4,발달상권,2120101,합정역,77,4.0,6.0,,,,,,,
1086,4,골목상권,2110527,홍제역 2번,4,,,,,,,,,
1087,4,골목상권,2110499,연가초등학교,15,,,,,,,,,
1088,4,골목상권,2110496,모래내우체국,22,1.0,2.0,,,,,,,
1089,4,골목상권,2110547,KB국민은행 망원동지점,15,1.0,1.0,,,,,,,
1090,4,골목상권,2110558,경성고등학교,25,2.0,1.0,,,,,,,
1091,4,골목상권,2110565,홍익대,5,,,,,,,,,
1092,4,발달상권,2120150,63빌딩,7,1.0,3.0,,,,,,,
1093,4,골목상권,2110533,충정로역 7번,1,,,,,,,,,
1094,4,전통시장,2130181,아현가구거리상점가,12,,,,,,,,,
1095,4,골목상권,2110514,서대문우체국,3,1.0,,,,,,,,
1096,4,골목상권,2110554,망원역 1번,6,1.0,,,,,,,,
1097,4,전통시장,2130195,도화동 상점가,42,2.0,,,,,,,,
1098,4,발달상권,2120141,영등포청과시장교차로,12,,,,,,,,,
1099,4,골목상권,2110756,문래중학교,7,,,,,,,,,
1100,4,골목상권,2110823,신대방삼거리역 3번,11,,,,,,,,,
1101,4,골목상권,2110777,구로세무서,4,1.0,,,,,,,,
1102,4,골목상권,2110788,영등포시장역 3번,4,1.0,,,,,,,,
1103,4,골목상권,2110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",13,1.0,,,,,,,,
1104,4,골목상권,2110890,봉천역 1번(관악초등학교),13,,1.0,,,,,,,
1105,4,전통시장,2130308,청담삼익시장,3,1.0,,,,,,,,
1106,4,발달상권,2120212,한티역,58,1.0,6.0,,1.0,,,,,
1107,4,발달상권,2120016,동대문역,35,,1.0,,,,,,,
1108,4,골목상권,2110428,상계5동주민센터,26,1.0,,,,,,,,
1109,4,발달상권,2120079,창동역,64,4.0,3.0,,,,,,,
1110,4,골목상권,2111013,송파나루역 1번(송리단길),8,,,,,,,,,
1111,4,골목상권,2110030,동대문역 3번,9,,,,,,,,,
1112,4,골목상권,2110375,서울북부고용노동지청,17,,,,,,,,,
1113,4,골목상권,2110398,쌍문2동우체국,21,1.0,1.0,,,,,,,
1114,4,발달상권,2120084,공릉역,31,1.0,1.0,1.0,,,,,,
1115,4,골목상권,2110641,공항고등학교,11,,,,,,,,,
1116,4,골목상권,2110007,사직공원(한국사회과학도서관),11,1.0,,,,,,,,
1117,4,골목상권,2110020,서울국제고등학교,16,,,1.0,,,,,,
1118,4,골목상권,2110195,동대문구청,15,,,,,,,,,
1119,4,골목상권,2110441,영신여고,10,,,,,,,,,
1120,4,발달상권,2120217,대치사거리,11,,2.0,,,,,,,
1121,4,골목상권,2110189,제기동역 1번,8,1.0,,,,,,,,
1122,4,전통시장,2130307,도곡시장,9,,,,,,,,,
1123,4,골목상권,2110036,동묘앞역 3번,4,,,,,,,,,
1124,4,골목상권,2110385,효문고등학교,1,,,,,,,,,
1125,4,골목상권,2110192,동의보감타워,9,,,,,,,,,
1126,4,골목상권,2110203,떡전교사거리,3,,,,,,,,,
1127,4,골목상권,2110411,도봉역 3번,7,,,,,,,,,
1128,4,발달상권,2120080,마들역,50,,6.0,,,,,,,
1129,4,발달상권,2120099,월드컵경기장역(월드컵경기장),12,,,,,,,,,
1130,4,전통시장,2130323,둔촌역전통시장,6,,,,,,,,,
1131,4,발달상권,2120128,신도림역,63,1.0,4.0,,,,,,,
1132,4,골목상권,2110898,청림동주민센터(상도중학교),12,1.0,,,,,,,,
1133,4,골목상권,2110088,오산고등학교,10,8.0,,,,,,,,
1134,4,골목상권,2110476,역촌역 2번,3,,,,,,,,,
1135,4,골목상권,2110479,연신내역 2번,9,,,,,1.0,,,,
1136,4,발달상권,2120116,송정역,23,,2.0,,,,,,,
1137,4,골목상권,2110709,구로119안전센터,8,,,,,,,,,
1138,4,골목상권,2110724,금천구립가산도서관,5,1.0,,,,,,,,
1139,4,골목상권,2110710,남구로역 3번,52,,1.0,,,,,,,
1140,4,골목상권,2110740,금천해태공원,11,,,,,,,,,
1141,4,골목상권,2110731,금천구청역 1번 출입구,20,1.0,,,,,,,,
1142,4,골목상권,2110826,장승배기역 4번,13,,,,,,,,,
1143,4,전통시장,2130267,본동인정시장(기능상실),8,1.0,,,,,,,,
1144,4,골목상권,2111039,벌말어린이공원,4,,,,,,,,,
1145,4,골목상권,2111027,문정초등학교,7,,,,,,,,,
1146,4,골목상권,2110096,한남힐사이드아파트,6,3.0,,,,,,,,
1147,4,골목상권,2110043,충무초등학교,16,1.0,,1.0,,,,,,
1148,4,전통시장,2130058,이촌종합시장,4,1.0,,,,,,,,
1149,4,전통시장,2130048,동평화시장,2,,,,,,,,,
1150,4,골목상권,2110591,충정로역 6번,12,,,,,,,,,
1151,4,골목상권,2110144,어린이대공원역 4번,3,1.0,,,,,,,,
1152,4,골목상권,2110251,장안중학교,18,,,,,,,,,
1153,4,골목상권,2110268,망우3동주민센터,4,,,,,,,,,
1154,4,골목상권,2110318,KT월곡지사,5,,,,,,,,,
1155,4,골목상권,2110373,수유역 2번,7,2.0,,,,,,,,
1156,4,골목상권,2110347,구세군강북종합사회복지관,8,,,,,,,,,
1157,4,골목상권,2110768,도림2동유수지내체육시설,4,,,,,,,,,
1158,4,골목상권,2110886,관악해태어린이공원,12,,,,,,,,,
1159,4,전통시장,2130207,신정1동 골목시장(신정제일시장),6,,,,,,,,,
1160,4,골목상권,2110839,숭실대입구역 4번,7,,,1.0,,,,,,
1161,4,전통시장,2130100,답십리시장,7,,,,,,,,,
1162,4,전통시장,2130144,백운시장,5,,,,,,,,,
1163,4,골목상권,2110631,방화초등학교,2,,,,,,,,,
1164,4,골목상권,2110962,도산공원북측,1,,,,,,,,,
1165,4,전통시장,2130057,만리시장,2,,,,,1.0,,,,
1166,4,골목상권,2110253,중곡초등학교,10,,,,,,,,,
1167,4,전통시장,2130115,우림골목시장,23,,2.0,,,1.0,,,,
